index,date
1874,/20160420
1875,/20160421
1876,/20160422
1877,/20160423
1878,/20160424
1879,/20160425
1880,/20160426
1881,/20160427
1882,/20160428
1883,/20160429
1884,/20160430
1885,/20160501
1886,/20160502
1887,/20160503
1888,/20160504
1889,/20160505
1890,/20160506
1891,/20160507
1892,/20160508
1893,/20160509
1894,/20160510
1895,/20160511
1896,/20160512
1897,/20160513
1898,/20160514
1899,/20160515
1900,/20160516
1901,/20160517
1902,/20160518
1903,/20160519
1904,/20160520
1905,/20160521
1906,/20160522
1907,/20160523
1908,/20160524
1909,/20160525
1910,/20160526
1911,/20160527
1912,/20160528
1913,/20160529
1914,/20160530
1915,/20160531
1916,/20160601
1917,/20160602
1918,/20160603
1919,/20160604
1920,/20160605
1921,/20160606
1922,/20160607
1923,/20160608
1924,/20160609
1925,/20160610
1926,/20160611
1927,/20160612
1928,/20160613
1929,/20160614
1930,/20160615
1931,/20160616
1932,/20160617
1933,/20160618
1934,/20160619
1935,/20160620
1936,/20160621
1937,/20160622
1938,/20160623
1939,/20160625
1940,/20160626
1941,/20160627
1942,/20160628
1943,/20160629
1944,/20160630
1945,/20160701
1946,/20160702
1947,/20160703
1948,/20160704
1949,/20160705
1950,/20160706
1951,/20160707
1952,/20160708
1953,/20160709
1954,/20160710
1955,/20160711
1956,/20160712
1957,/20160713
1958,/20160714
1959,/20160715
1960,/20160716
1961,/20160717
1962,/20160718
1963,/20160719
1964,/20160720
1965,/20160721
1966,/20160722
1967,/20160723
1968,/20160724
1969,/20160725
1970,/20160726
1971,/20160727
1972,/20160728
1973,/20160729
1974,/20160730
1975,/20160731
1976,/20160801
1977,/20160802
1978,/20160803
1979,/20160804
1980,/20160805
1981,/20160806
1982,/20160807
1983,/20160808
1984,/20160809
1985,/20160810
1986,/20160811
1987,/20160812
1988,/20160813
1989,/20160814
1990,/20160815
1991,/20160816
1992,/20160817
1993,/20160818
1994,/20160819
1995,/20160820
1996,/20160821
1997,/20160822
1998,/20160823
1999,/20160824
2000,/20160825
2001,/20160826
2002,/20160827
2003,/20160828
2004,/20160829
2005,/20160830
2006,/20160831
2007,/20160901
2008,/20160902
2009,/20160903
2010,/20160904
2011,/20160905
2012,/20160906
2013,/20160907
2014,/20160908
2015,/20160909
2016,/20160910
2017,/20160911
2018,/20160912
2019,/20160913
2020,/20160914
2021,/20160915
2022,/20160916
2023,/20160917
2024,/20160918
2025,/20160919
2026,/20160920
2027,/20160921
2028,/20160922
2029,/20160923
2030,/20160924
2031,/20160925
2032,/20160926
2033,/20160927
2034,/20160928
2035,/20160929
2036,/20160930
2037,/20161001
2038,/20161002
2039,/20161003
2040,/20161004
2041,/20161005
2042,/20161006
2043,/20161007
2044,/20161008
2045,/20161009
2046,/20161010
2047,/20161011
2048,/20161012
2049,/20161013
2050,/20161014
2051,/20161015
2052,/20161016
2053,/20161017
2054,/20161018
2055,/20161019
2056,/20161020
2057,/20161021
2058,/20161022
2059,/20161023
2060,/20161024
2061,/20161025
2062,/20161026
2063,/20161027
2064,/20161028
2065,/20161029
2066,/20161030
2067,/20161031
2068,/20161101
2069,/20161102
2070,/20161103
2071,/20161104
2072,/20161105
2073,/20161106
2074,/20161107
2075,/20161108
2076,/20161109
2077,/20161110
2078,/20161111
2079,/20161112
2080,/20161113
2081,/20161114
2082,/20161115
2083,/20161116
2084,/20161117
2085,/20161118
2086,/20161119
2087,/20161120
2088,/20161121
2089,/20161122
2090,/20161123
2091,/20161124
2092,/20161125
2093,/20161126
2094,/20161127
2095,/20161128
2096,/20161129
2097,/20161130
2098,/20161201
2099,/20161202
2100,/20161203
2101,/20161204
2102,/20161205
2103,/20161206
2104,/20161207
2105,/20161208
2106,/20161209
2107,/20161210
2108,/20161211
2109,/20161212
2110,/20161213
2111,/20161214
2112,/20161215
2113,/20161216
2114,/20161217
2115,/20161218
2116,/20161219
2117,/20161220
2118,/20161221
2119,/20161222
2120,/20161223
2121,/20161224
2122,/20161226
2123,/20161227
2124,/20161228
2125,/20161229
2126,/20161230
2127,/20161231
2128,/20170101
2129,/20170102
2130,/20170103
2131,/20170104
2132,/20170105
2133,/20170106
2134,/20170107
2135,/20170108
2136,/20170109
2137,/20170110
2138,/20170111
2139,/20170112
2140,/20170113
2141,/20170114
2142,/20170115
2143,/20170116
2144,/20170117
2145,/20170118
2146,/20170119
2147,/20170120
2148,/20170121
2149,/20170122
2150,/20170123
2151,/20170124
2152,/20170125
2153,/20170126
2154,/20170203
2155,/20170204
2156,/20170205
2157,/20170206
2158,/20170207
2159,/20170208
2160,/20170209
2161,/20170210
2162,/20170211
2163,/20170212
2164,/20170213
2165,/20170214
2166,/20170215
2167,/20170216
2168,/20170217
2169,/20170218
2170,/20170219
2171,/20170220
2172,/20170221
2173,/20170222
2174,/20170223
2175,/20170224
2176,/20170225
2177,/20170226
2178,/20170227
2179,/20170228
2180,/20170301
2181,/20170302
2182,/20170303
2183,/20170304
2184,/20170305
2185,/20170306
2186,/20170307
2187,/20170308
2188,/20170309
2189,/20170310
2190,/20170311
2191,/20170312
2192,/20170313
2193,/20170314
2194,/20170315
2195,/20170316
2196,/20170317
2197,/20170318
2198,/20170319
2199,/20170320
2200,/20170321
2201,/20170322
2202,/20170323
2203,/20170324
2204,/20170325
2205,/20170326
2206,/20170327
2207,/20170328
2208,/20170329
2209,/20170331
2210,/20170401
2211,/20170402
2212,/20170403
2213,/20170404
2214,/20170405
2215,/20170406
2216,/20170407
2217,/20170408
2218,/20170409
2219,/20170410
2220,/20170411
2221,/20170412
2222,/20170413
2223,/20170414
2224,/20170415
2225,/20170416
2226,/20170417
2227,/20170418
2228,/20170419
2229,/20170420
2230,/20170421
2231,/20170422
2232,/20170423
2233,/20170424
2234,/20170425
2235,/20170426
2236,/20170427
2237,/20170428
2238,/20170429
2239,/20170430
2240,/20170501
2241,/20170502
2242,/20170503
2243,/20170504
2244,/20170505
2245,/20170506
2246,/20170507
2247,/20170508
2248,/20170509
2249,/20170510
2250,/20170511
2251,/20170512
2252,/20170513
2253,/20170514
2254,/20170515
2255,/20170516
2256,/20170517
2257,/20170518
2258,/20170519
2259,/20170520
2260,/20170521
2261,/20170522
2262,/20170523
2263,/20170524
2264,/20170525
2265,/20170526
2266,/20170527
2267,/20170528
2268,/20170529
2269,/20170530
2270,/20170531
2271,/20170601
2272,/20170602
2273,/20170603
2274,/20170604
2275,/20170605
2276,/20170606
2277,/20170607
2278,/20170608
2279,/20170609
2280,/20170610
2281,/20170611
2282,/20170612
2283,/20170613
2284,/20170614
2285,/20170615
2286,/20170616
2287,/20170617
2288,/20170618
2289,/20170619
2290,/20170620
2291,/20170621
2292,/20170622
2293,/20170623
2294,/20170624
2295,/20170625
2296,/20170626
2297,/20170627
2298,/20170628
2299,/20170629
2300,/20170630
2301,/20170701
2302,/20170702
2303,/20170703
2304,/20170704
2305,/20170705
2306,/20170706
2307,/20170707
2308,/20170708
2309,/20170709
2310,/20170710
2311,/20170711
2312,/20170712
2313,/20170713
2314,/20170714
2315,/20170715
2316,/20170716
2317,/20170717
2318,/20170718
2319,/20170719
2320,/20170720
2321,/20170721
2322,/20170722
2323,/20170723
2324,/20170724
2325,/20170725
2326,/20170726
2327,/20170727
2328,/20170728
2329,/20170729
2330,/20170730
2331,/20170731
2332,/20170801
2333,/20170802
2334,/20170803
2335,/20170804
2336,/20170805
2337,/20170806
2338,/20170807
2339,/20170808
2340,/20170809
2341,/20170810
2342,/20170811
2343,/20170812
2344,/20170813
2345,/20170814
2346,/20170815
2347,/20170816
2348,/20170817
2349,/20170818
2350,/20170819
2351,/20170820
2352,/20170821
2353,/20170822
2354,/20170823
2355,/20170824
2356,/20170825
2357,/20170826
2358,/20170827
2359,/20170828
2360,/20170829
2361,/20170830
2362,/20170831
2363,/20170901
2364,/20170902
2365,/20170903
2366,/20170904
2367,/20170905
2368,/20170906
2369,/20170907
2370,/20170908
2371,/20170909
2372,/20170910
2373,/20170911
2374,/20170912
2375,/20170913
2376,/20170914
2377,/20170915
2378,/20170916
2379,/20170917
2380,/20170918
2381,/20170919
2382,/20170920
2383,/20170921
2384,/20170922
